time_s,across_wind_force_kN,along_wind_force_kN
15736.0,-21.636290,10.350216
15737.0,-34.714897,-1.913168
15738.0,-12.387083,-23.851538
15739.0,-20.263789,-29.134946
15740.0,-26.493555,-11.122894
15741.0,-8.356505,5.003358
15742.0,19.604210,10.296131
15743.0,43.920299,19.262793
15744.0,22.809649,26.305155
15745.0,4.635061,11.376827
15746.0,17.991607,-14.367585
15747.0,2.928637,-22.819582
15748.0,-24.764003,-16.846575
15749.0,-41.098206,-14.179117
15750.0,-32.161552,-6.776775
15751.0,2.779401,15.298362
15752.0,2.280356,30.215329
15753.0,-2.438601,19.492350
15754.0,27.652273,1.548184
15755.0,40.084389,-5.932282
15756.0,29.123098,-14.384703
15757.0,-1.262467,-26.676272
15758.0,-22.101861,-20.992521
15759.0,-6.915886,4.177010
15760.0,-19.042592,20.303450
15761.0,-41.079782,18.437900
15762.0,-22.949638,16.437302
15763.0,5.013463,13.835324
15764.0,29.340433,-4.904670
15765.0,24.035187,-26.845154
15766.0,10.107600,-25.653438
15767.0,30.609053,-8.709128
15768.0,23.306054,1.119633
15769.0,-14.273671,8.524877
15770.0,-32.654799,23.448500
15771.0,-33.069097,27.401159
15772.0,-11.810473,7.024488
15773.0,-10.203270,-14.740375
15774.0,-20.028785,-18.414838
15775.0,15.190749,-17.222724
15776.0,41.333919,-18.548249
15777.0,32.504802,-5.697191
15778.0,14.345433,19.491394
15779.0,-3.846970,28.467041
15780.0,3.583939,15.623571
15781.0,-8.479406,3.967524
15782.0,-45.003270,-2.450039
15783.0,-35.458750,-17.395283
15784.0,-7.474535,-29.702510
15785.0,9.656630,-17.529329
15786.0,14.565884,6.601095
15787.0,9.226480,16.441719
15788.0,34.009582,16.687479
15789.0,41.073144,20.645058
15790.0,1.002916,14.942472
15791.0,-20.068660,-9.276028
15792.0,-22.526114,-27.254826
15793.0,-17.831525,-21.272593
15794.0,-19.722090,-9.089930
15795.0,-34.681894,-3.243474
15796.0,-4.519992,9.627418
15797.0,34.013085,27.680508
15798.0,28.670652,25.677628
15799.0,19.854239,3.145235
15800.0,13.901924,-12.349747
15801.0,16.784001,-14.960281
15802.0,7.145756,-20.260551
15803.0,-36.606343,-21.590426
15804.0,-41.538646,-2.214858
15805.0,-14.884614,21.961241
15806.0,-7.960540,24.640202
15807.0,-3.042733,13.882796
15808.0,1.848334,8.169419
15809.0,28.069351,-1.368389
15810.0,49.654332,-21.814448
15811.0,16.663105,-30.150030
15812.0,-6.903979,-13.144277
15813.0,-4.795594,6.253724
15814.0,-12.380388,12.114799
15815.0,-23.667160,17.825955
15816.0,-42.173673,24.903626
15817.0,-24.316326,13.206144
15818.0,19.438076,-13.208034
15819.0,19.213618,-24.914320
15820.0,13.883761,-17.838714
15821.0,24.566387,-12.126941
15822.0,29.508268,-6.261783
15823.0,22.522043,13.164983
15824.0,-18.898186,30.206165
15825.0,-38.280625,21.861316
15826.0,-15.825491,1.371721
15827.0,-17.527968,-8.191656
15828.0,-22.870198,-13.924565
15829.0,-10.707039,-24.721404
15830.0,15.599737,-22.039913
15831.0,45.903602,2.223428
15832.0,27.361896,21.680155
15833.0,3.646712,20.350565
15834.0,13.583085,15.031038
15835.0,3.294640,12.411699
15836.0,-20.362648,-3.161915
15837.0,-41.086466,-25.821169
15838.0,-36.974228,-27.843184
15839.0,1.779455,-9.686759
15840.0,6.695758,3.264396
15841.0,-0.779188,9.151170
15842.0,23.755155,21.422007
15843.0,38.151408,27.454069
15844.0,33.199849,9.346498
15845.0,1.596347,-15.060270
15846.0,-25.693318,-20.813725
15847.0,-10.361294,-16.828592
15848.0,-16.362616,-16.585461
15849.0,-37.695426,-6.660694
15850.0,-25.494904,17.692612
15851.0,0.913316,29.987680
15852.0,31.343571,17.567266
15853.0,28.707763,2.474962
15854.0,9.194517,-4.009018
15855.0,26.395596,-15.791431
15856.0,23.921076,-28.781018
15857.0,-9.825548,-19.711936
15858.0,-32.700220,5.763279
15859.0,-38.037240,18.768699
15860.0,-12.983909,17.432328
15861.0,-5.915788,18.644196
15862.0,-18.594529,14.928164
15863.0,11.221544,-7.115977
15864.0,39.561664,-27.765831
15865.0,36.756087,-23.767232
15866.0,17.422025,-8.643175
15867.0,-7.291030,-1.135488
15868.0,0.240755,8.834926
15869.0,-5.711563,26.031259
15870.0,-41.813965,27.248132
15871.0,-38.282299,4.979684
15872.0,-11.756741,-14.050840
15873.0,11.491309,-16.697996
15874.0,19.211367,-18.735532
15875.0,8.333636,-20.636927
15876.0,29.941760,-4.246794
15877.0,42.052330,21.349153
15878.0,5.658243,27.136973
15879.0,-20.038089,14.637175
15880.0,-27.475401,6.038070
15881.0,-19.152125,-1.576227
15882.0,-15.605135,-19.850891
15883.0,-33.555782,-30.779579
15884.0,-8.782170,-15.588332
15885.0,32.261136,6.907120
15886.0,32.999852,14.455804
15887.0,23.095135,17.180018
15888.0,10.732819,23.277613
15889.0,13.666908,14.659973
15890.0,10.174561,-11.611519
15891.0,-33.413756,-26.855115
15892.0,-44.617456,-19.670869
15893.0,-19.353497,-10.517108
15894.0,-6.404479,-5.112128
15895.0,1.355235,11.367777
15896.0,0.845389,29.784438
15897.0,23.988375,24.389836
15898.0,50.951417,1.956874
15899.0,21.651376,-10.589512
15900.0,-6.689354,-14.350939
15901.0,-9.507444,-22.853759
15902.0,-13.664869,-22.610713
15903.0,-19.674423,-0.000000
15904.0,-41.315077,22.624557
15905.0,-29.022659,22.881753
15906.0,17.497512,14.377315
15907.0,23.475888,10.615470
15908.0,17.090699,-1.962871
15909.0,21.650112,-24.479565
15910.0,26.699601,-29.912310
15911.0,25.922996,-11.423568
15912.0,-15.432586,5.140361
15913.0,-41.453498,10.581661
15914.0,-20.395566,19.803714
15915.0,-16.199840,27.053013
15916.0,-18.893422,11.704237
15917.0,-11.990535,-14.786067
15918.0,11.307924,-23.492178
15919.0,47.294786,-17.348971
15920.0,32.684749,-14.606883
15921.0,4.081776,-6.983569
15922.0,9.248680,15.770488
15923.0,2.324948,31.158253
15924.0,-16.345231,20.107371
15925.0,-40.338700,1.597566
15926.0,-42.096271,-6.123544
15927.0,-0.532626,-14.853422
15928.0,10.749877,-27.554663
15929.0,2.140233,-21.690955
15930.0,20.880313,4.317411
15931.0,35.633640,20.992847
15932.0,36.964069,19.070246
15933.0,5.535508,17.006637
15934.0,-28.698825,14.319243
15935.0,-14.878101,-5.077887
15936.0,-15.052540,-27.802345
15937.0,-34.143494,-26.576826
15938.0,-27.203151,-9.025555
15939.0,-3.739789,1.160690
15940.0,32.513756,8.840361
15941.0,34.193252,24.324162
15942.0,9.790781,28.433634
15943.0,22.412063,7.291526
15944.0,23.504895,-15.305671
15945.0,-5.559742,-19.127204
15946.0,-31.850378,-17.894719
15947.0,-43.343529,-19.278141
15948.0,-15.711026,-5.923274
15949.0,-2.155870,20.271346
15950.0,-16.146854,29.615584
15951.0,8.050426,16.259091
15952.0,37.181830,4.130220
15953.0,40.751783,-2.551314
15954.0,21.843323,-18.120057
15955.0,-9.876866,-30.949808
15956.0,-4.040954,-18.271178
15957.0,-4.135577,6.882613
15958.0,-38.466589,17.148273
15959.0,-40.451337,17.410025
15960.0,-16.813113,21.545666
15961.0,12.183893,15.599156
15962.0,24.547409,-9.686686
15963.0,8.936577,-28.470215
15964.0,26.109215,-22.228063
15965.0,42.244237,-9.501130
15966.0,10.394427,-3.391238
15967.0,-18.895245,10.069099
15968.0,-32.616271,28.959250
15969.0,-22.127023,26.872020
15970.0,-12.127204,3.292535
15971.0,-31.600504,-12.932032
15972.0,-12.564754,-15.670382
15973.0,29.747744,-21.228625
15974.0,37.016421,-22.628839
15975.0,27.780325,-2.322079
15976.0,8.670740,23.031262
15977.0,9.773087,25.848449
15978.0,12.251508,14.567874
15979.0,-29.886283,8.575097
15980.0,-47.113250,-1.436765
15981.0,-24.729580,-22.911223
15982.0,-6.251477,-31.675199
15983.0,6.211648,-13.813238
15984.0,1.232669,6.573919
15985.0,20.008738,12.738792
15986.0,51.549542,18.749552
15987.0,26.970681,26.201513
15988.0,-5.148476,13.898410
15989.0,-14.170038,-13.904398
15990.0,-16.533649,-26.235394
15991.0,-16.342566,-18.789977
15992.0,-39.690326,-12.777260
15993.0,-33.544143,-6.599452
15994.0,14.545097,13.878839
15995.0,27.289582,31.853052
15996.0,21.672231,23.059717
15997.0,19.970354,1.447323
15998.0,23.252801,-8.645550
15999.0,28.587480,-14.700212
16000.0,-11.333989,-26.105721
16001.0,-43.972963,-23.280519
16002.0,-25.905018,2.349230
16003.0,-16.403934,22.913130
16004.0,-14.700076,21.513818
16005.0,-12.049995,15.894563
16006.0,6.900925,13.128317
16007.0,47.891041,-3.345383
16008.0,38.498158,-27.326806
16009.0,6.006045,-29.474661
16010.0,5.192560,-10.257108
16011.0,-0.027527,3.457525
16012.0,-12.907773,9.695158
16013.0,-38.759059,22.701455
16014.0,-47.202368,29.101483
16015.0,-4.130188,9.909956
16016.0,14.187779,-15.972379
16017.0,6.255482,-22.080059
16018.0,19.204878,-17.857117
16019.0,32.543416,-17.603694
16020.0,40.120560,-7.071443
16021.0,10.418441,18.788511
16022.0,-30.858044,31.853320
16023.0,-20.278841,18.664958
16024.0,-15.250631,2.630280
16025.0,-30.523640,-4.261686
16026.0,-27.862588,-16.790925
16027.0,-8.734948,-30.610366
16028.0,32.654609,-20.970097
16029.0,40.189220,6.132663
16030.0,11.960229,19.976599
16031.0,18.838990,18.558814
16032.0,21.946908,19.853884
16033.0,-1.706573,15.900646
16034.0,-30.009011,-7.581392
16035.0,-48.632798,-29.589033
16036.0,-19.934313,-25.334008
16037.0,0.835235,-9.215170
16038.0,-12.699950,-1.210924
16039.0,5.897034,9.424125
16040.0,34.190317,27.773887
16041.0,44.159697,29.079112
16042.0,27.428735,5.315555
16043.0,-11.367932,-15.002067
16044.0,-9.094428,-17.832601
16045.0,-3.929900,-20.013240
16046.0,-35.045342,-22.049412
16047.0,-41.696219,-4.538510
16048.0,-22.388992,22.820880
16049.0,11.568937,29.014316
16050.0,30.277411,15.653335
16051.0,11.111020,6.458713
16052.0,22.688457,-1.686415
16053.0,41.470411,-21.243347
16054.0,14.925293,-32.945979
16055.0,-16.562223,-16.689209
16056.0,-37.595799,7.396546
16057.0,-26.682513,15.483516
16058.0,-9.517486,18.405426
16059.0,-28.779389,24.943371
16060.0,-15.575777,15.712447
16061.0,26.478912,-12.447815
16062.0,40.370750,-28.795466
16063.0,33.704495,-21.096633
16064.0,7.918659,-11.281788
16065.0,5.235421,-5.484977
16066.0,13.136165,12.199435
16067.0,-26.129780,31.970112
16068.0,-48.711463,26.185068
16069.0,-30.721236,2.101344
16070.0,-7.629694,-11.373640
16071.0,11.265701,-15.416736
16072.0,3.117887,-24.556013
16073.0,16.331677,-24.299765
16074.0,51.222130,0.000000
16075.0,32.267716,24.324373
16076.0,-2.232570,24.605773
16077.0,-18.461420,15.463620
16078.0,-20.928929,11.419780
16079.0,-13.901845,-2.112005
16080.0,-37.228142,-26.344562
16081.0,-37.504319,-32.197406
16082.0,10.626666,-12.298605
16083.0,30.308569,5.535162
16084.0,27.431590,11.396533
16085.0,19.709628,21.332767
16086.0,19.262459,29.147232
16087.0,30.205279,12.612624
16088.0,-6.767587,-15.936580
16089.0,-45.508376,-25.324763
16090.0,-32.041696,-18.705742
16091.0,-18.247584,-15.752062
16092.0,-10.498903,-7.532435
16093.0,-10.724843,17.012992
16094.0,2.631725,33.619077
16095.0,47.456758,21.699243
16096.0,44.389382,1.724345
16097.0,9.439544,-6.610645
16098.0,1.694203,-16.037717
16099.0,-3.758230,-29.756764
16100.0,-10.305485,-23.428437
16101.0,-36.269489,4.664033
16102.0,-51.845859,22.682063
16103.0,-8.907133,20.608198
16104.0,16.683025,18.381214
16105.0,11.411150,15.479157
16106.0,18.926095,-5.490113
16107.0,28.946602,-30.064232
16108.0,42.298638,-28.743638
16109.0,15.999611,-9.762971
16110.0,-31.860734,1.255722
16111.0,-26.252544,9.565671
16112.0,-17.076703,26.323957
16113.0,-27.001777,30.776061
16114.0,-27.246251,7.893434
16115.0,-13.751651,-16.571668
16116.0,31.564888,-20.712436
16117.0,46.252078,-19.380719
16118.0,15.706054,-20.882137
16119.0,15.925346,-6.417057
16120.0,19.173472,21.964454
16121.0,1.424519,32.093817
16122.0,-27.121145,17.622197
16123.0,-53.425703,4.477125
16124.0,-25.488085,-2.765997
16125.0,2.757535,-19.647549
16126.0,-8.350065,-33.563514
16127.0,5.018205,-19.816919
16128.0,30.649484,7.465906
16129.0,46.571658,18.604100
16130.0,33.859043,18.890620
16131.0,-11.503823,23.381092
16132.0,-14.631300,16.930255
16133.0,-5.263313,-10.514645
16134.0,-31.709198,-30.907695
16135.0,-41.725829,-24.134230
16136.0,-28.096387,-10.317216
16137.0,9.508663,-3.682989
16138.0,35.968425,10.936722
16139.0,14.864751,31.458481
16140.0,19.929248,29.194705
16141.0,39.581089,3.577560
16142.0,18.862479,-14.053215
16143.0,-13.029787,-17.031006
16144.0,-41.948121,-23.074582
16145.0,-32.619670,-24.599426
16146.0,-8.055453,-2.524585
16147.0,-25.134619,25.042653
16148.0,-17.463630,28.109057
16149.0,22.549742,15.843700
16150.0,42.646264,9.327121
16151.0,40.507832,-1.562939
16152.0,8.679833,-24.925940
16153.0,0.304752,-34.464278
16154.0,12.585836,-15.031121
16155.0,-22.346992,7.154276
16156.0,-49.079485,13.864833
16157.0,-36.887850,20.409001
16158.0,-10.611724,28.523393
16159.0,16.133048,15.131548
16160.0,6.539882,-15.139564
16161.0,13.246250,-28.568744
16162.0,49.776045,-20.463112
16163.0,37.066838,-13.916323
16164.0,2.012178,-7.188454
16165.0,-21.964726,15.118931
16166.0,-26.663519,34.702341
16167.0,-12.630824,25.124705
16168.0,-33.942696,1.577071
16169.0,-40.448683,-9.421425
16170.0,5.905924,-16.020839
16171.0,32.134844,-28.453426
16172.0,34.014598,-25.376294
16173.0,21.036481,2.560927
16174.0,14.939739,24.979960
16175.0,30.455577,23.456323
16176.0,-2.024992,17.331080
16177.0,-45.725564,14.315950
16178.0,-38.337197,-3.648300
16179.0,-21.765033,-29.803453
16180.0,-6.609430,-32.148378
16181.0,-7.920935,-11.188380
16182.0,-1.139702,3.771717
16183.0,45.808355,10.576930
16184.0,49.811602,24.767883
16185.0,14.285652,31.752670
16186.0,-0.888529,10.813500
16187.0,-8.737824,-17.429827
16188.0,-8.846613,-24.096397
16189.0,-32.893368,-19.489070
16190.0,-55.494749,-19.213698
16191.0,-14.610622,-7.718663
16192.0,17.874491,20.509389
16193.0,17.298918,34.772898
16194.0,20.224684,20.376919
16195.0,25.029820,2.871695
16196.0,43.116473,-4.653097
16197.0,21.878767,-18.334076
16198.0,-31.416164,-33.425369
16199.0,-32.331418,-22.899758
16200.0,-20.570784,6.697332
16201.0,-23.849132,21.817050
16202.0,-25.191891,20.269634
16203.0,-18.344377,21.685124
16204.0,29.123055,17.368065
16205.0,51.803478,-8.281430
16206.0,20.899290,-32.322606
16207.0,13.989229,-27.675673
16208.0,15.229753,-10.067366
16209.0,3.461656,-1.322961
16210.0,-23.255101,10.296471
16211.0,-57.163331,30.345950
16212.0,-32.037100,31.773231
16213.0,3.292130,5.808240
16214.0,-3.341546,-16.393142
16215.0,5.660458,-19.486797
16216.0,26.753681,-21.870431
16217.0,47.576342,-24.096314
16218.0,40.640345,-4.959982
16219.0,-10.069576,24.940884
16220.0,-20.209674,31.710563
16221.0,-8.225004,17.108431
16222.0,-28.727472,7.059281
16223.0,-40.316828,-1.843273
16224.0,-33.409543,-23.219789
16225.0,5.974216,-36.012016
16226.0,41.061627,-18.242735
16227.0,20.063856,8.085220
16228.0,18.149858,16.925468
16229.0,36.545165,20.119846
16230.0,21.745025,27.267238
16231.0,-8.435231,17.176574
16232.0,-45.143302,-13.607931
16233.0,-39.556815,-31.479571
16234.0,-8.027537,-23.063387
16235.0,-20.856733,-12.333679
16236.0,-17.878618,-5.996444
16237.0,18.204509,13.337132
16238.0,43.437824,34.951852
16239.0,47.646911,28.627442
16240.0,11.089549,2.297356
16241.0,-4.618502,-12.434618
16242.0,10.436104,-16.854922
16243.0,-18.864623,-26.846832
16244.0,-47.962814,-26.566702
16245.0,-42.645180,-0.000000
16246.0,-15.137188,26.593564
16247.0,20.316938,26.901149
16248.0,11.390504,16.906099
16249.0,11.115480,12.484983
16250.0,47.146197,-2.308993
16251.0,40.813358,-28.801542
16252.0,7.372240,-35.199960
16253.0,-24.217963,-13.445384
16254.0,-33.363348,6.051224
16255.0,-12.807818,12.458931
16256.0,-30.003776,23.321145
16257.0,-41.920878,31.863550
16258.0,0.715351,13.787832
16259.0,32.399781,-17.421232
16260.0,40.883489,-27.683556
16261.0,24.036449,-20.447665
16262.0,10.643610,-17.218606
16263.0,29.098216,-8.233554
16264.0,2.461645,18.596169
16265.0,-44.385793,36.746753
16266.0,-44.179877,23.717434
16267.0,-26.841731,1.884676
16268.0,-3.451565,-7.225126
16269.0,-3.694903,-17.528013
16270.0,-3.972403,-32.521002
16271.0,42.908174,-25.604079
16272.0,54.139413,5.097000
16273.0,20.264113,24.786902
16274.0,-2.169074,22.519874
16275.0,-14.650810,20.085650
16276.0,-8.835920,16.913922
16277.0,-28.822466,-5.998783
16278.0,-57.619974,-32.848565
16279.0,-20.801625,-31.404507
16280.0,17.448503,-10.666348
16281.0,23.430859,1.371861
16282.0,23.190921,10.449964
16283.0,21.129613,28.756279
16284.0,42.281119,33.618338
16285.0,27.501830,8.622047
16286.0,-29.350324,-18.100538
16287.0,-37.909011,-22.622301
16288.0,-25.615380,-21.166808
16289.0,-21.430918,-22.805514
16290.0,-21.693333,-7.007770
16291.0,-21.982147,23.985176
16292.0,25.375155,35.044670
16293.0,56.194258,19.241474
16294.0,27.215940,4.888264
16295.0,13.366574,-3.019840
16296.0,10.347065,-21.449493
16297.0,4.038031,-36.639707
16298.0,-18.662544,-21.631975
16299.0,-59.302600,8.149249
16300.0,-39.048246,20.305718
16301.0,2.183462,20.617218
16302.0,1.904540,25.516575
16303.0,7.976477,18.475423
16304.0,22.853091,-11.473565
16305.0,46.864789,-33.724290
16306.0,47.118730,-26.331867
16307.0,-6.987713,-11.255954
16308.0,-25.255188,-4.017829
16309.0,-12.741130,11.930230
16310.0,-26.463175,34.313870
16311.0,-37.410970,31.842409
16312.0,-37.717539,3.901739
16313.0,1.124226,-15.325547
16314.0,44.939865,-18.571594
16315.0,26.371786,-25.160016
16316.0,17.680557,-26.820682
16317.0,32.522377,-2.752340
16318.0,23.120068,27.299799
16319.0,-3.112913,30.640221
16320.0,-46.684396,17.269044
16321.0,-46.909281,10.165412
16322.0,-9.644127,-1.703274
16323.0,-16.313971,-27.161830
16324.0,-16.569249,-37.552694
16325.0,13.851018,-16.376734
16326.0,42.459020,7.794087
16327.0,54.419186,15.103493
16328.0,15.128995,22.230402
16329.0,-9.006948,31.066271
16330.0,6.692009,16.479093
16331.0,-16.105788,-16.486363
16332.0,-45.285116,-31.107408
16333.0,-47.328938,-22.279484
16334.0,-20.943554,-15.150199
16335.0,23.275303,-7.825089
16336.0,17.353136,16.456385
16337.0,10.310592,37.768635
16338.0,43.468264,27.342125
16339.0,42.967654,1.716093
16340.0,13.426716,-10.250953
16341.0,-24.808818,-17.429723
16342.0,-40.450537,-30.952589
16343.0,-14.625172,-27.602436
16344.0,-25.763492,2.785306
16345.0,-41.571739,27.165855
16346.0,-4.442704,25.506285
16347.0,30.869980,18.843785
16348.0,47.346190,15.563868
16349.0,28.629434,-3.965905
16350.0,6.856639,-32.394590
16351.0,26.072251,-34.939660
16352.0,6.162588,-12.158503
16353.0,-41.443786,4.098311
16354.0,-48.886450,11.491534
16355.0,-33.151648,26.906639
16356.0,-1.480470,34.490747
16357.0,1.681787,11.744649
16358.0,-5.422370,-18.928573
16359.0,38.931626,-26.165411
16360.0,56.773959,-21.160058
16361.0,26.880957,-20.858670
16362.0,-1.823739,-8.378519
16363.0,-20.977413,22.260099
16364.0,-10.483328,37.736711
16365.0,-24.436810,22.111088
16366.0,-57.813659,3.115716
16367.0,-26.868952,-5.047885
16368.0,15.241146,-19.887203
16369.0,29.169461,-36.252490
16370.0,27.740809,-24.833568
16371.0,17.704810,7.262001
16372.0,39.691902,23.653552
16373.0,32.220778,21.973122
16374.0,-25.696912,23.504603
16375.0,-42.316674,18.822930
16376.0,-31.874877,-8.973990
16377.0,-20.141262,-35.021174
16378.0,-16.967810,-29.982390
16379.0,-24.139543,-10.905040
16380.0,20.590777,-1.432852
16381.0,58.815942,11.150274
16382.0,34.114973,32.857927
16383.0,14.320795,34.398759
16384.0,4.964333,6.287349
16385.0,2.891890,-17.742977
16386.0,-13.787768,-21.088499
